"10","7","37.34990264592772","-121.93768635392188","Veterans Plaza",NULL,"7","4278"
"11","7","37.35017130386618","-121.9389496743679","Vari Hall - Westbound",NULL,"7","3660"
"12","7","37.350145717437265","-121.93897381424902","Admissions Center - Eastbound",NULL,"7","3652"
"13","7","37.349587078232474","-121.94113835692406","Mission",NULL,"7","746"
"14","7","37.35057428897128","-121.94171771407126","Franklin St.",NULL,"7","1243"
"15","7","37.34830986840437","-121.94052681326866","Santa Clara St.",NULL,"7","2321"
