"62","None","2017-04-05 22:19:58","2017-04-05 22:27:12","0"
"63","/dbw_joy/ackermann_cmd","2017-04-05 22:27:12","2017-04-05 22:33:08","0.000967277"
"64","/dbw_joy/ackermann_cmd","2017-04-05 22:33:08","2017-04-05 22:33:09","0"
"65","/trajectory_follow/ackermann_cmd","2017-04-05 22:33:09","2017-04-05 22:33:45","0.0344215"
"66","/dbw_joy/ackermann_cmd","2017-04-05 22:33:45","2017-04-05 22:33:50","0.00902309"
"67","/trajectory_follow/ackermann_cmd","2017-04-05 22:33:50","2017-04-05 22:36:31","0.164989"
"68","/dbw_joy/ackermann_cmd","2017-04-05 22:36:31","2017-04-05 22:36:42","0.00908509"
"69","/trajectory_follow/ackermann_cmd","2017-04-05 22:36:42","2017-04-05 22:37:25","0.0383902"
"70","/dbw_joy/ackermann_cmd","2017-04-05 22:37:25","2017-04-05 22:37:47","0.0401302"
"71","/trajectory_follow/ackermann_cmd","2017-04-05 22:37:47","2017-04-05 22:38:47","0.0734851"
"72","/dbw_joy/ackermann_cmd","2017-04-07 00:03:50","2017-04-07 00:04:35","0.0311188"
"73","/trajectory_follow/ackermann_cmd","2017-04-07 00:04:35","2017-04-07 00:09:49","0.235169"
"74","None","2017-04-07 00:09:49","2017-04-07 16:10:27","0"
"75","/dbw_joy/ackermann_cmd","2017-04-07 16:10:27","2017-04-07 16:23:22","0"
"76","None","2017-04-07 16:23:22","2017-04-07 16:28:43","0"
"77","/dbw_joy/ackermann_cmd","2017-04-07 16:28:43","2017-04-07 16:39:41","0"
"78","/dbw_joy/ackermann_cmd","2017-04-06 22:43:22","2017-04-06 22:43:32","0.0134341"
"79","/trajectory_follow/ackermann_cmd","2017-04-06 22:43:32","2017-04-06 22:50:18","0.141942"
"80","/dbw_joy/ackermann_cmd","2017-04-06 22:50:18","2017-04-06 22:51:19","0.00688019"
"81","/dbw_joy/ackermann_cmd","2017-04-06 22:51:19","2017-04-06 22:51:40","0.0121401"
"82","/dbw_joy/ackermann_cmd","2017-04-06 19:19:08","2017-04-06 19:19:20","0.0196047"
"83","/trajectory_follow/ackermann_cmd","2017-04-06 19:19:20","2017-04-06 19:21:04","0.13285"
"84","/dbw_joy/ackermann_cmd","2017-04-06 19:21:04","2017-04-06 19:21:33","0.0117989"
"85","/trajectory_follow/ackermann_cmd","2017-04-06 19:21:33","2017-04-06 19:22:22","0.0391705"
"86","/trajectory_follow/ackermann_cmd","2017-04-06 19:22:22","2017-04-06 19:31:31","0.184408"
"87","/trajectory_follow/ackermann_cmd","2017-04-06 19:31:31","2017-04-06 19:44:49","0.565504"
"88","/trajectory_follow/ackermann_cmd","2017-04-06 19:45:07","2017-04-06 19:47:19","0.175252"
"89","/dbw_joy/ackermann_cmd","2017-04-06 19:47:19","2017-04-06 19:47:33","0.0236016"
"90","/dbw_joy/ackermann_cmd","2017-04-06 19:44:49","2017-04-06 19:45:07","0.020888"
"91","/trajectory_follow/ackermann_cmd","2017-04-06 19:47:33","2017-04-06 19:55:24","0.142862"
"92","None","2017-04-06 16:07:22","2017-04-06 16:07:22","0"
"93","/dbw_joy/ackermann_cmd","2017-04-06 18:25:57","2017-04-06 18:27:01","0.0891577"
"94","/dbw_joy/ackermann_cmd","2017-04-06 18:03:36","2017-04-06 18:25:57","0.00032395"
"95","None","2017-04-06 17:43:39","2017-04-06 18:03:36","0"
"96","/dbw_joy/ackermann_cmd","2017-04-06 18:27:01","2017-04-06 18:34:34","0"
"97","/dbw_joy/ackermann_cmd","2017-04-06 16:07:22","2017-04-06 17:43:39","0.000000762236"
"98","/dbw_joy/ackermann_cmd","2017-04-06 18:34:34","2017-04-06 18:37:10","0.131463"
"99","None","2017-04-06 18:37:10","2017-04-06 18:37:32","0"
"100","/dbw_joy/ackermann_cmd","2017-04-06 18:37:32","2017-04-06 19:16:10","0.00000431933"
"101","/trajectory_follow/ackermann_cmd","2017-04-06 19:16:10","2017-04-06 19:19:08","0.205167"
"102","/trajectory_follow/ackermann_cmd","2017-04-06 22:10:14","2017-04-06 22:14:26","0.220667"
"103","/dbw_joy/ackermann_cmd","2017-04-06 22:14:26","2017-04-06 22:14:39","0.0224275"
"104","/trajectory_follow/ackermann_cmd","2017-04-06 22:14:39","2017-04-06 22:16:52","0.153511"
"105","/dbw_joy/ackermann_cmd","2017-04-06 22:16:52","2017-04-06 22:17:15","0.0294342"
"106","/trajectory_follow/ackermann_cmd","2017-04-06 22:17:15","2017-04-06 22:17:46","0.0398797"
"107","/dbw_joy/ackermann_cmd","2017-04-06 22:17:46","2017-04-06 22:17:54","0.0071922"
"108","/trajectory_follow/ackermann_cmd","2017-04-06 22:17:54","2017-04-06 22:23:57","0.356099"
"109","/dbw_joy/ackermann_cmd","2017-04-06 22:23:57","2017-04-06 22:25:11","0.0255227"
"110","/trajectory_follow/ackermann_cmd","2017-04-06 22:25:11","2017-04-06 22:26:57","0.131075"
"111","/dbw_joy/ackermann_cmd","2017-04-06 22:26:57","2017-04-06 22:27:56","0.0139563"
"112","/trajectory_follow/ackermann_cmd","2017-04-06 19:55:24","2017-04-06 19:56:54","0.126202"
"113","/dbw_joy/ackermann_cmd","2017-04-06 19:56:54","2017-04-06 19:57:08","0.0147858"
"114","/trajectory_follow/ackermann_cmd","2017-04-06 19:57:08","2017-04-06 20:00:03","0.0881693"
"115","None","2017-04-06 20:00:03","2017-04-06 20:51:10","0"
